height,time,proposer_address,next_proposer_address,num_txs
32413211,2025-03-28 02:55:02.625820681+00:00,D8A6C54C54A236D4843BA566520BA03F60F09E35,CB5A63B91E8F4EE8DB935942CBE25724636479E0,2
32413212,2025-03-28 02:55:03.741508671+00:00,E08FBA0FE999707D1496BAAB743EAB27784DC1C5,D8A6C54C54A236D4843BA566520BA03F60F09E35,0
32413213,2025-03-28 02:55:04.800355343+00:00,2D387D95E13F681D33122E4475F9B7DFC2A68F64,E08FBA0FE999707D1496BAAB743EAB27784DC1C5,1
32413214,2025-03-28 02:55:06.049483948+00:00,583AE736E67DF9D72FE87B9AA7D3210D3B4B0E5A,2D387D95E13F681D33122E4475F9B7DFC2A68F64,1
32413215,2025-03-28 02:55:07.135212708+00:00,72B1489EFB57A680577A838A5BAAEBE162A7C802,583AE736E67DF9D72FE87B9AA7D3210D3B4B0E5A,0
32413216,2025-03-28 02:55:08.308940363+00:00,06F45C36FCB957E55D923A6D4E905C2D715115AD,72B1489EFB57A680577A838A5BAAEBE162A7C802,6
32413217,2025-03-28 02:55:09.472412745+00:00,7FC1DA40B2568DDBD53CFF3B76C49CE89AE28680,06F45C36FCB957E55D923A6D4E905C2D715115AD,3
32413218,2025-03-28 02:55:10.539784185+00:00,9CC5FB13EC1448FD164DC81ED49841F4DBF0C347,7FC1DA40B2568DDBD53CFF3B76C49CE89AE28680,2
32413219,2025-03-28 02:55:11.639564815+00:00,CE485517649E4F8C71469EF7DAFCF9A558BF167F,9CC5FB13EC1448FD164DC81ED49841F4DBF0C347,0
32413220,2025-03-28 02:55:12.846061753+00:00,5FECEC9408A2710833F2F7D848339462C29C1444,CE485517649E4F8C71469EF7DAFCF9A558BF167F,3
32413221,2025-03-28 02:55:14.050061079+00:00,7341E970B9B3EFF82B2060D3469FC50D7AF04146,5FECEC9408A2710833F2F7D848339462C29C1444,1
32413222,2025-03-28 02:55:15.284516119+00:00,8B1D5676F4C0C871A0C7864850D451D6A8AC8E3B,7341E970B9B3EFF82B2060D3469FC50D7AF04146,0
32413223,2025-03-28 02:55:16.750491176+00:00,CB5A63B91E8F4EE8DB935942CBE25724636479E0,8B1D5676F4C0C871A0C7864850D451D6A8AC8E3B,3
32413224,2025-03-28 02:55:17.868560691+00:00,40CC723314B6EBB93B49FBD9D330EEC8B4641CAB,CB5A63B91E8F4EE8DB935942CBE25724636479E0,0
32413225,2025-03-28 02:55:19.035424155+00:00,19EC0A155A5BE755E76D0059EF730EBCA122B4F1,40CC723314B6EBB93B49FBD9D330EEC8B4641CAB,5
32413226,2025-03-28 02:55:20.193076392+00:00,D24B7A32413338C2AA26FC0016D91FBE73BB5EAE,19EC0A155A5BE755E76D0059EF730EBCA122B4F1,2
32413227,2025-03-28 02:55:21.445519036+00:00,51D7D05A659208A6576190AEBBE8F07603851515,D24B7A32413338C2AA26FC0016D91FBE73BB5EAE,7
32413228,2025-03-28 02:55:22.521703650+00:00,0A70912D18E13D78CB32E6322A4E57F861E6C3C8,51D7D05A659208A6576190AEBBE8F07603851515,6
32413229,2025-03-28 02:55:23.624392446+00:00,66B69666EBF776E7EBCBE197ABA466A712E27076,0A70912D18E13D78CB32E6322A4E57F861E6C3C8,4
32413230,2025-03-28 02:55:24.750032676+00:00,D82343FCD5A74969C0B48457D70E8D55D8F6B801,66B69666EBF776E7EBCBE197ABA466A712E27076,2
32413231,2025-03-28 02:55:25.875437918+00:00,9CBEC8CBD4ED3AAD4BB2B0346EFC86A6C41F9160,D82343FCD5A74969C0B48457D70E8D55D8F6B801,2
32413232,2025-03-28 02:55:26.980138123+00:00,71DF8D9879C20563A4E2ABEDA95CD1FC57DBF6AA,9CBEC8CBD4ED3AAD4BB2B0346EFC86A6C41F9160,2
32413233,2025-03-28 02:55:28.191903949+00:00,C9E615289D1D92E50292C3B0BD8358D9B2E40290,71DF8D9879C20563A4E2ABEDA95CD1FC57DBF6AA,0
32413234,2025-03-28 02:55:29.344610568+00:00,E08FBA0FE999707D1496BAAB743EAB27784DC1C5,C9E615289D1D92E50292C3B0BD8358D9B2E40290,1
32413235,2025-03-28 02:55:30.431120752+00:00,AF195943E44FE1D6250076B8BC1910EABC85F1F2,E08FBA0FE999707D1496BAAB743EAB27784DC1C5,1
32413236,2025-03-28 02:55:31.947672154+00:00,A16E480524D636B2DA2AD18483327C2E10A5E8A0,AF195943E44FE1D6250076B8BC1910EABC85F1F2,4
32413237,2025-03-28 02:55:34.273614073+00:00,8E0545B1222E7B5C85CE69EDC78F280CB2B79D18,A16E480524D636B2DA2AD18483327C2E10A5E8A0,2
32413238,2025-03-28 02:55:35.420793536+00:00,CB5A63B91E8F4EE8DB935942CBE25724636479E0,8E0545B1222E7B5C85CE69EDC78F280CB2B79D18,2
32413239,2025-03-28 02:55:36.588994429+00:00,CDC018822747024BEAFD10A45ABECC7AC19CBAB0,CB5A63B91E8F4EE8DB935942CBE25724636479E0,2
32413240,2025-03-28 02:55:37.734570727+00:00,C8969171F9B5A3354C712A20F007CDE0648C990F,CDC018822747024BEAFD10A45ABECC7AC19CBAB0,0
32413241,2025-03-28 02:55:38.806932139+00:00,A06B5B682B425AD206A35CAF246FD70DD098E506,C8969171F9B5A3354C712A20F007CDE0648C990F,3
32413242,2025-03-28 02:55:40.903088933+00:00,7E0ED7689B65C345D1C817C5B0332FD132DE5875,A06B5B682B425AD206A35CAF246FD70DD098E506,1
32413243,2025-03-28 02:55:41.970037392+00:00,99063B919404B6950A79A6A31E370378FE07020D,7E0ED7689B65C345D1C817C5B0332FD132DE5875,2
32413244,2025-03-28 02:55:43.093538326+00:00,F9A968A405FB0429410AE5165E5F2193271E678A,99063B919404B6950A79A6A31E370378FE07020D,2
32413245,2025-03-28 02:55:44.249913686+00:00,E12CEF3871B9595EF15401EED2466E9310E4816B,F9A968A405FB0429410AE5165E5F2193271E678A,8
32413246,2025-03-28 02:55:46.465751713+00:00,138FD9AB7ABE0BAED14CA7D41D885B78052A4AA1,E12CEF3871B9595EF15401EED2466E9310E4816B,3
32413247,2025-03-28 02:55:47.782915057+00:00,7EDB006522610C58283E30644A14F27BCC0D32ED,138FD9AB7ABE0BAED14CA7D41D885B78052A4AA1,2
32413248,2025-03-28 02:55:48.927169574+00:00,72B1489EFB57A680577A838A5BAAEBE162A7C802,7EDB006522610C58283E30644A14F27BCC0D32ED,5
32413249,2025-03-28 02:55:50.169747930+00:00,E03B985E6C8905E184D88C995CC632AA278981EB,72B1489EFB57A680577A838A5BAAEBE162A7C802,2
32413250,2025-03-28 02:55:51.272148544+00:00,DBCD765DB2640631946C1393BA255876C76DA38E,E03B985E6C8905E184D88C995CC632AA278981EB,3
32413251,2025-03-28 02:55:52.379837910+00:00,2022FE8CC49E48630C76160E11A880459219D244,DBCD765DB2640631946C1393BA255876C76DA38E,1
32413252,2025-03-28 02:55:53.539704163+00:00,40CC723314B6EBB93B49FBD9D330EEC8B4641CAB,2022FE8CC49E48630C76160E11A880459219D244,9
32413253,2025-03-28 02:55:54.655465743+00:00,CB5A63B91E8F4EE8DB935942CBE25724636479E0,40CC723314B6EBB93B49FBD9D330EEC8B4641CAB,4
32413254,2025-03-28 02:55:55.846972724+00:00,3E88E7C54F64642A98B2E1DDD5BDBA48794F06C7,CB5A63B91E8F4EE8DB935942CBE25724636479E0,4
32413255,2025-03-28 02:55:57.013249195+00:00,9F8EC2EF581CE25630C819F19B5484039E748D1A,3E88E7C54F64642A98B2E1DDD5BDBA48794F06C7,3
32413256,2025-03-28 02:55:58.269329095+00:00,9D0281786872D3BBE53C58FBECA118D86FA82177,9F8EC2EF581CE25630C819F19B5484039E748D1A,1
32413257,2025-03-28 02:55:59.406743342+00:00,768A82700E3046E6DAF849664579E649597CC1B4,9D0281786872D3BBE53C58FBECA118D86FA82177,4
