channel_id,sequence,recv_height,recv_time,fee_amount,fee_denom,source_port,destination_channel,timeout_height
channel-57080,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1s0ylfe9jqajalu8xvjwzr6mhyzsf7288zkqe3jknfeaf80f83x9svd5erl.0,channel-98990,0-0
channel-51234,19,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1qkqrw4n8khfx2mxvezyqz237gnxn9pjfh5txtrk5ewhzcd0ec4kqs2pz7a.0,channel-78235,0-0
channel-55871,13,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1zycffry9gn3vj88xg22mcse4lqhyl7gws3f4ucah6gjltc6zwwms37sqq8.0,channel-92718,0-0
channel-56791,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15g9hwkycqezzakfwzf3vtpqn9pwu9em4mg8ptqawd7fpexml8jkq4we29t.0,channel-98287,0-0
channel-57057,7,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15auvl2wsf573dn2hg95t3jvh3mdq5p3sul5z5wma3mllvs0hg5lq82cs72.0,channel-98932,0-0
channel-57080,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1s0ylfe9jqajalu8xvjwzr6mhyzsf7288zkqe3jknfeaf80f83x9svd5erl.0,channel-98990,0-0
channel-51234,19,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1qkqrw4n8khfx2mxvezyqz237gnxn9pjfh5txtrk5ewhzcd0ec4kqs2pz7a.0,channel-78235,0-0
channel-55871,13,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1zycffry9gn3vj88xg22mcse4lqhyl7gws3f4ucah6gjltc6zwwms37sqq8.0,channel-92718,0-0
channel-56791,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15g9hwkycqezzakfwzf3vtpqn9pwu9em4mg8ptqawd7fpexml8jkq4we29t.0,channel-98287,0-0
channel-57057,7,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15auvl2wsf573dn2hg95t3jvh3mdq5p3sul5z5wma3mllvs0hg5lq82cs72.0,channel-98932,0-0
channel-57080,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1s0ylfe9jqajalu8xvjwzr6mhyzsf7288zkqe3jknfeaf80f83x9svd5erl.0,channel-98990,0-0
channel-51234,19,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1qkqrw4n8khfx2mxvezyqz237gnxn9pjfh5txtrk5ewhzcd0ec4kqs2pz7a.0,channel-78235,0-0
channel-55871,13,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus1zycffry9gn3vj88xg22mcse4lqhyl7gws3f4ucah6gjltc6zwwms37sqq8.0,channel-92718,0-0
channel-56791,5,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15g9hwkycqezzakfwzf3vtpqn9pwu9em4mg8ptqawd7fpexml8jkq4we29t.0,channel-98287,0-0
channel-57057,7,33081643,2025-04-06T23:24:49.133977,,,icacontroller-nolus15auvl2wsf573dn2hg95t3jvh3mdq5p3sul5z5wma3mllvs0hg5lq82cs72.0,channel-98932,0-0
channel-51234,18,33081636,2025-04-06T23:24:41.206220,,,icacontroller-nolus1qkqrw4n8khfx2mxvezyqz237gnxn9pjfh5txtrk5ewhzcd0ec4kqs2pz7a.0,channel-78235,0-0
